qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc,success_probability_qkd
142,4,6,None,NAIVE,False,1,1.0,470400000.0,1.0,1.0
143,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,0.6666666666666666,0.6666666666666666
144,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,1.0,0.3333333333333333
145,4,6,None,NAIVE,False,1,0.8333333333333334,470400000.0,0.6666666666666666,1.0
146,4,6,None,NAIVE,False,1,0.8333333333333334,470400000.0,0.6666666666666666,1.0
147,4,6,None,NAIVE,False,1,0.8333333333333334,470400000.0,0.6666666666666666,1.0
148,4,6,None,NAIVE,False,1,0.5,470400000.0,0.3333333333333333,0.6666666666666666
149,4,6,None,NAIVE,False,1,0.5,470400000.0,0.6666666666666666,0.3333333333333333
150,4,6,None,NAIVE,False,1,0.8333333333333334,470400000.0,0.6666666666666666,1.0
151,4,6,None,NAIVE,False,1,0.3333333333333333,470400000.0,0.3333333333333333,0.3333333333333333
152,4,6,None,NAIVE,False,1,0.8333333333333334,470400000.0,1.0,0.6666666666666666
153,4,6,None,NAIVE,False,1,0.16666666666666666,470400000.0,0.3333333333333333,0.0
154,4,6,None,NAIVE,False,1,0.5,470400000.0,0.6666666666666666,0.3333333333333333
155,4,6,None,NAIVE,False,1,0.8333333333333334,470400000.0,0.6666666666666666,1.0
156,4,6,None,NAIVE,False,1,0.5,470400000.0,0.3333333333333333,0.6666666666666666
157,4,6,None,NAIVE,False,1,0.8333333333333334,470400000.0,0.6666666666666666,1.0
158,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,1.0,0.3333333333333333
159,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,1.0,0.3333333333333333
160,4,6,None,NAIVE,False,1,0.5,470400000.0,0.3333333333333333,0.6666666666666666
161,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,1.0,0.3333333333333333
162,4,6,None,NAIVE,False,1,0.8333333333333334,470400000.0,1.0,0.6666666666666666
163,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,1.0,0.3333333333333333
