qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc,success_probability_pingpong,success_probability_qkd
4,6,6,10287,OPT,False,3,0.6666666666666666,1331300000.0,1.0,1.0,0.0
5,6,6,10287,OPT,False,3,0.3333333333333333,1331300000.0,0.0,0.5,0.5
6,6,6,10287,OPT,False,3,0.5,1331300000.0,1.0,0.5,0.0
7,6,6,10287,OPT,False,3,0.6666666666666666,1331300000.0,1.0,0.5,0.5
8,6,6,10287,OPT,False,3,0.5,1331300000.0,0.5,0.0,1.0
9,6,6,10287,OPT,False,3,0.6666666666666666,1331300000.0,1.0,0.5,0.5
10,6,6,10287,OPT,False,3,0.6666666666666666,1331300000.0,0.5,0.5,1.0
11,6,6,10287,OPT,False,3,0.6666666666666666,1331300000.0,1.0,0.5,0.5
12,6,6,10287,OPT,False,3,0.6666666666666666,1331300000.0,1.0,0.5,0.5
13,6,6,10287,OPT,False,3,0.1666666666666666,1331300000.0,0.0,0.5,0.0
14,6,6,10287,OPT,False,3,0.5,1331300000.0,0.5,0.5,0.5
15,6,6,10287,OPT,False,3,0.5,1331300000.0,0.5,1.0,0.0
16,6,6,10287,OPT,False,3,0.8333333333333334,1331300000.0,0.5,1.0,1.0
17,6,6,10287,OPT,False,3,0.3333333333333333,1331300000.0,0.0,0.5,0.5
18,6,6,10287,OPT,False,3,0.5,1331300000.0,1.0,0.0,0.5
19,6,6,10287,OPT,False,3,0.5,1331300000.0,0.5,0.5,0.5
20,6,6,10287,OPT,False,3,0.3333333333333333,1331300000.0,0.5,0.5,0.0
21,6,6,10287,OPT,False,3,1.0,1331300000.0,1.0,1.0,1.0
22,6,6,10287,OPT,False,3,0.5,1331300000.0,0.5,0.5,0.5
23,6,6,10287,OPT,False,3,0.6666666666666666,1331300000.0,1.0,0.5,0.5
24,6,6,10287,OPT,False,3,0.6666666666666666,1331300000.0,0.5,0.5,1.0
25,6,6,10287,OPT,False,3,0.8333333333333334,1331300000.0,1.0,0.5,1.0
26,6,6,10287,OPT,False,3,0.5,1331300000.0,0.5,0.5,0.5
27,6,6,10287,OPT,False,3,0.3333333333333333,1331300000.0,0.0,0.5,0.5
28,6,6,10287,OPT,False,3,1.0,1331300000.0,1.0,1.0,1.0
29,6,6,10287,OPT,False,3,0.6666666666666666,1331300000.0,0.5,1.0,0.5
30,6,6,10287,OPT,False,3,0.8333333333333334,1331300000.0,1.0,1.0,0.5
31,6,6,10287,OPT,False,3,0.1666666666666666,1331300000.0,0.5,0.0,0.0
32,6,6,10287,OPT,False,3,0.3333333333333333,1331300000.0,0.0,0.0,1.0
33,6,6,10287,OPT,False,3,0.8333333333333334,1331300000.0,1.0,0.5,1.0
34,6,6,10287,OPT,False,3,0.8333333333333334,1331300000.0,1.0,1.0,0.5
35,6,6,10287,OPT,False,3,0.6666666666666666,1331300000.0,0.0,1.0,1.0
36,6,6,10287,OPT,False,3,0.5,1331300000.0,0.5,0.0,1.0
37,6,6,10287,OPT,False,3,0.6666666666666666,1331300000.0,0.5,1.0,0.5
38,6,6,10287,OPT,False,3,1.0,1331300000.0,1.0,1.0,1.0
39,6,6,10287,OPT,False,3,0.5,1331300000.0,0.5,0.0,1.0
40,6,6,10287,OPT,False,3,0.6666666666666666,1331300000.0,1.0,0.5,0.5
41,6,6,10287,OPT,False,3,0.8333333333333334,1331300000.0,1.0,0.5,1.0
42,6,6,10287,OPT,False,3,1.0,1331300000.0,1.0,1.0,1.0
43,6,6,10287,OPT,False,3,0.6666666666666666,1331300000.0,0.5,0.5,1.0
44,6,6,10287,OPT,False,3,0.3333333333333333,1331300000.0,0.5,0.0,0.5
45,6,6,10287,OPT,False,3,0.6666666666666666,1331300000.0,0.5,0.5,1.0
46,6,6,10287,OPT,False,3,0.5,1331300000.0,0.0,0.5,1.0
47,6,6,10287,OPT,False,3,0.6666666666666666,1331300000.0,0.0,1.0,1.0
48,6,6,10287,OPT,False,3,0.5,1331300000.0,0.5,0.5,0.5
49,6,6,10287,OPT,False,3,0.8333333333333334,1331300000.0,1.0,0.5,1.0
50,6,6,10287,OPT,False,3,0.8333333333333334,1331300000.0,1.0,1.0,0.5
51,6,6,10287,OPT,False,3,0.8333333333333334,1331300000.0,1.0,0.5,1.0
52,6,6,10287,OPT,False,3,0.5,1331300000.0,1.0,0.0,0.5
53,6,6,10287,OPT,False,3,0.8333333333333334,1331300000.0,1.0,1.0,0.5
54,6,6,10287,OPT,False,3,0.8333333333333334,1331300000.0,0.5,1.0,1.0
55,6,6,10287,OPT,False,3,0.6666666666666666,1331300000.0,0.0,1.0,1.0
56,6,6,10287,OPT,False,3,0.6666666666666666,1331300000.0,0.5,0.5,1.0
57,6,6,10287,OPT,False,3,0.6666666666666666,1331300000.0,1.0,0.5,0.5
58,6,6,10287,OPT,False,3,0.3333333333333333,1331300000.0,0.0,0.5,0.5
59,6,6,10287,OPT,False,3,0.3333333333333333,1331300000.0,0.0,0.5,0.5
60,6,6,10287,OPT,False,3,0.5,1331300000.0,1.0,0.5,0.0
61,6,6,10287,OPT,False,3,0.3333333333333333,1331300000.0,0.5,0.5,0.0
62,6,6,10287,OPT,False,3,0.3333333333333333,1331300000.0,0.5,0.5,0.0
63,6,6,10287,OPT,False,3,0.5,1331300000.0,0.5,1.0,0.0
64,6,6,10287,OPT,False,3,0.6666666666666666,1331300000.0,1.0,0.5,0.5
65,6,6,10287,OPT,False,3,0.8333333333333334,1331300000.0,1.0,1.0,0.5
66,6,6,10287,OPT,False,3,0.3333333333333333,1331300000.0,1.0,0.0,0.0
67,6,6,10287,OPT,False,3,0.6666666666666666,1331300000.0,0.5,1.0,0.5
68,6,6,10287,OPT,False,3,0.5,1331300000.0,0.5,1.0,0.0
69,6,6,10287,OPT,False,3,0.6666666666666666,1331300000.0,1.0,1.0,0.0
70,6,6,10287,OPT,False,3,0.3333333333333333,1331300000.0,0.0,0.5,0.5
71,6,6,10287,OPT,False,3,0.6666666666666666,1331300000.0,1.0,0.5,0.5
72,6,6,10287,OPT,False,3,0.5,1331300000.0,0.5,0.5,0.5
73,6,6,10287,OPT,False,3,0.3333333333333333,1331300000.0,0.5,0.5,0.0
74,6,6,10287,OPT,False,3,0.5,1331300000.0,0.5,0.5,0.5
75,6,6,10287,OPT,False,3,0.3333333333333333,1331300000.0,0.0,1.0,0.0
76,6,6,10287,OPT,False,3,0.3333333333333333,1331300000.0,0.5,0.5,0.0
77,6,6,10287,OPT,False,3,0.3333333333333333,1331300000.0,0.0,1.0,0.0
78,6,6,10287,OPT,False,3,0.8333333333333334,1331300000.0,0.5,1.0,1.0
79,6,6,10287,OPT,False,3,0.8333333333333334,1331300000.0,1.0,0.5,1.0
80,6,6,10287,OPT,False,3,1.0,1331300000.0,1.0,1.0,1.0
81,6,6,10287,OPT,False,3,0.5,1331300000.0,1.0,0.5,0.0
82,6,6,10287,OPT,False,3,0.3333333333333333,1331300000.0,0.5,0.5,0.0
83,6,6,10287,OPT,False,3,0.8333333333333334,1331300000.0,1.0,1.0,0.5
84,6,6,10287,OPT,False,3,0.8333333333333334,1331300000.0,0.5,1.0,1.0
85,6,6,10287,OPT,False,3,0.1666666666666666,1331300000.0,0.0,0.5,0.0
86,6,6,10287,OPT,False,3,0.6666666666666666,1331300000.0,0.5,1.0,0.5
