qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_qkd
30,2,12,None,NAIVE,False,1,0.4166666666666667,1113300000.0,0.4166666666666667
31,2,12,None,NAIVE,False,1,0.4166666666666667,1113300000.0,0.4166666666666667
32,2,12,None,NAIVE,False,1,0.5833333333333334,1113300000.0,0.5833333333333334
33,2,12,None,NAIVE,False,1,0.6666666666666666,1113300000.0,0.6666666666666666
34,2,12,None,NAIVE,False,1,0.75,1113300000.0,0.75
35,2,12,None,NAIVE,False,1,0.5,1113300000.0,0.5
36,2,12,None,NAIVE,False,1,0.3333333333333333,1113300000.0,0.3333333333333333
37,2,12,None,NAIVE,False,1,0.5833333333333334,1113300000.0,0.5833333333333334
38,2,12,None,NAIVE,False,1,0.6666666666666666,1113300000.0,0.6666666666666666
39,2,12,None,NAIVE,False,1,0.5833333333333334,1113300000.0,0.5833333333333334
40,2,12,None,NAIVE,False,1,0.5,1113300000.0,0.5
41,2,12,None,NAIVE,False,1,0.75,1113300000.0,0.75
42,2,12,None,NAIVE,False,1,0.6666666666666666,1113300000.0,0.6666666666666666
43,2,12,None,NAIVE,False,1,0.4166666666666667,1113300000.0,0.4166666666666667
44,2,12,None,NAIVE,False,1,0.25,1113300000.0,0.25
45,2,12,None,NAIVE,False,1,0.75,1113300000.0,0.75
46,2,12,None,NAIVE,False,1,0.6666666666666666,1113300000.0,0.6666666666666666
47,2,12,None,NAIVE,False,1,0.5833333333333334,1113300000.0,0.5833333333333334
48,2,12,None,NAIVE,False,1,0.5833333333333334,1113300000.0,0.5833333333333334
49,2,12,None,NAIVE,False,1,0.5833333333333334,1113300000.0,0.5833333333333334
50,2,12,None,NAIVE,False,1,0.25,1113300000.0,0.25
51,2,12,None,NAIVE,False,1,0.75,1113300000.0,0.75
52,2,12,None,NAIVE,False,1,0.75,1113300000.0,0.75
53,2,12,None,NAIVE,False,1,0.5,1113300000.0,0.5
54,2,12,None,NAIVE,False,1,0.4166666666666667,1113300000.0,0.4166666666666667
55,2,12,None,NAIVE,False,1,0.5833333333333334,1113300000.0,0.5833333333333334
56,2,12,None,NAIVE,False,1,0.5833333333333334,1113300000.0,0.5833333333333334
57,2,12,None,NAIVE,False,1,0.6666666666666666,1113300000.0,0.6666666666666666
58,2,12,None,NAIVE,False,1,0.3333333333333333,1113300000.0,0.3333333333333333
59,2,12,None,NAIVE,False,1,0.4166666666666667,1113300000.0,0.4166666666666667
60,2,12,None,NAIVE,False,1,0.5,1113300000.0,0.5
61,2,12,None,NAIVE,False,1,0.75,1113300000.0,0.75
62,2,12,None,NAIVE,False,1,0.6666666666666666,1113300000.0,0.6666666666666666
63,2,12,None,NAIVE,False,1,0.4166666666666667,1113300000.0,0.4166666666666667
64,2,12,None,NAIVE,False,1,0.6666666666666666,1113300000.0,0.6666666666666666
65,2,12,None,NAIVE,False,1,0.6666666666666666,1113300000.0,0.6666666666666666
66,2,12,None,NAIVE,False,1,0.5,1113300000.0,0.5
67,2,12,None,NAIVE,False,1,0.5,1113300000.0,0.5
68,2,12,None,NAIVE,False,1,0.4166666666666667,1113300000.0,0.4166666666666667
69,2,12,None,NAIVE,False,1,0.5833333333333334,1113300000.0,0.5833333333333334
70,2,12,None,NAIVE,False,1,0.8333333333333334,1113300000.0,0.8333333333333334
71,2,12,None,NAIVE,False,1,0.6666666666666666,1113300000.0,0.6666666666666666
72,2,12,None,NAIVE,False,1,0.75,1113300000.0,0.75
73,2,12,None,NAIVE,False,1,0.5833333333333334,1113300000.0,0.5833333333333334
74,2,12,None,NAIVE,False,1,0.4166666666666667,1113300000.0,0.4166666666666667
75,2,12,None,NAIVE,False,1,0.6666666666666666,1113300000.0,0.6666666666666666
76,2,12,None,NAIVE,False,1,0.5,1113300000.0,0.5
77,2,12,None,NAIVE,False,1,0.5,1113300000.0,0.5
78,2,12,None,NAIVE,False,1,0.25,1113300000.0,0.25
79,2,12,None,NAIVE,False,1,0.3333333333333333,1113300000.0,0.3333333333333333
80,2,12,None,NAIVE,False,1,0.4166666666666667,1113300000.0,0.4166666666666667
81,2,12,None,NAIVE,False,1,0.5833333333333334,1113300000.0,0.5833333333333334
82,2,12,None,NAIVE,False,1,0.6666666666666666,1113300000.0,0.6666666666666666
83,2,12,None,NAIVE,False,1,0.75,1113300000.0,0.75
84,2,12,None,NAIVE,False,1,0.5,1113300000.0,0.5
85,2,12,None,NAIVE,False,1,0.4166666666666667,1113300000.0,0.4166666666666667
