qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc
26,0,12,1870,HEU,False,5,0.5,411700000.0,0.5
27,0,12,1870,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
28,0,12,1870,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
29,0,12,1870,HEU,False,5,0.8333333333333334,411700000.0,0.8333333333333334
30,0,12,1870,HEU,False,5,0.8333333333333334,411700000.0,0.8333333333333334
31,0,12,1870,HEU,False,5,0.5,411700000.0,0.5
32,0,12,1870,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
33,0,12,1870,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
34,0,12,1870,HEU,False,5,0.25,411700000.0,0.25
35,0,12,1870,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
36,0,12,1870,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
37,0,12,1870,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
38,0,12,1870,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
39,0,12,1870,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
40,0,12,1870,HEU,False,5,0.9166666666666666,411700000.0,0.9166666666666666
41,0,12,1870,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
42,0,12,1870,HEU,False,5,0.75,411700000.0,0.75
43,0,12,1870,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
44,0,12,1870,HEU,False,5,0.9166666666666666,411700000.0,0.9166666666666666
45,0,12,1870,HEU,False,5,0.8333333333333334,411700000.0,0.8333333333333334
46,0,12,1870,HEU,False,5,0.75,411700000.0,0.75
47,0,12,1870,HEU,False,5,0.8333333333333334,411700000.0,0.8333333333333334
48,0,12,1870,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
49,0,12,1870,HEU,False,5,0.9166666666666666,411700000.0,0.9166666666666666
50,0,12,1870,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
51,0,12,1870,HEU,False,5,0.8333333333333334,411700000.0,0.8333333333333334
52,0,12,1870,HEU,False,5,0.5,411700000.0,0.5
53,0,12,1870,HEU,False,5,0.9166666666666666,411700000.0,0.9166666666666666
54,0,12,1870,HEU,False,5,0.8333333333333334,411700000.0,0.8333333333333334
55,0,12,1870,HEU,False,5,0.3333333333333333,411700000.0,0.3333333333333333
56,0,12,1870,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
57,0,12,1870,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
58,0,12,1870,HEU,False,5,0.9166666666666666,411700000.0,0.9166666666666666
59,0,12,1870,HEU,False,5,0.5,411700000.0,0.5
60,0,12,1870,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
61,0,12,1870,HEU,False,5,0.5,411700000.0,0.5
62,0,12,1870,HEU,False,5,0.4166666666666667,411700000.0,0.4166666666666667
63,0,12,1870,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
64,0,12,1870,HEU,False,5,0.75,411700000.0,0.75
65,0,12,1870,HEU,False,5,0.25,411700000.0,0.25
66,0,12,1870,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
67,0,12,1870,HEU,False,5,0.5,411700000.0,0.5
68,0,12,1870,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
69,0,12,1870,HEU,False,5,0.5,411700000.0,0.5
70,0,12,1870,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
71,0,12,1870,HEU,False,5,0.75,411700000.0,0.75
72,0,12,1870,HEU,False,5,0.8333333333333334,411700000.0,0.8333333333333334
