qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_pingpong
41,1,6,10152,HEU,False,3,0.5,1102610000.0,0.5
42,1,6,10152,HEU,False,3,0.6666666666666666,1102590000.0,0.6666666666666666
43,1,6,10152,HEU,False,3,0.3333333333333333,1102610000.0,0.3333333333333333
44,1,6,10152,HEU,False,3,0.6666666666666666,1102590000.0,0.6666666666666666
45,1,6,10152,HEU,False,3,0.6666666666666666,1102590000.0,0.6666666666666666
46,1,6,10152,HEU,False,3,0.8333333333333334,1102590000.0,0.8333333333333334
47,1,6,10152,HEU,False,3,0.6666666666666666,1102590000.0,0.6666666666666666
48,1,6,10152,HEU,False,3,1.0,1102590000.0,1.0
49,1,6,10152,HEU,False,3,0.5,1102590000.0,0.5
50,1,6,10152,HEU,False,3,0.6666666666666666,1102610000.0,0.6666666666666666
51,1,6,10152,HEU,False,3,0.1666666666666666,1102590000.0,0.1666666666666666
52,1,6,10152,HEU,False,3,0.3333333333333333,1102590000.0,0.3333333333333333
53,1,6,10152,HEU,False,3,0.6666666666666666,1102570000.0,0.6666666666666666
54,1,6,10152,HEU,False,3,0.8333333333333334,1102590000.0,0.8333333333333334
55,1,6,10152,HEU,False,3,0.5,1102570000.0,0.5
56,1,6,10152,HEU,False,3,0.8333333333333334,1102590000.0,0.8333333333333334
57,1,6,10152,HEU,False,3,0.8333333333333334,1102590000.0,0.8333333333333334
58,1,6,10152,HEU,False,3,0.3333333333333333,1102570000.0,0.3333333333333333
59,1,6,10152,HEU,False,3,0.5,1102610000.0,0.5
60,1,6,10152,HEU,False,3,1.0,1102590000.0,1.0
61,1,6,10152,HEU,False,3,0.5,1102610000.0,0.5
62,1,6,10152,HEU,False,3,0.8333333333333334,1102570000.0,0.8333333333333334
63,1,6,10152,HEU,False,3,1.0,1102590000.0,1.0
64,1,6,10152,HEU,False,3,0.8333333333333334,1102570000.0,0.8333333333333334
65,1,6,10152,HEU,False,3,0.8333333333333334,1102590000.0,0.8333333333333334
66,1,6,10152,HEU,False,3,0.5,1102610000.0,0.5
67,1,6,10152,HEU,False,3,0.1666666666666666,1102590000.0,0.1666666666666666
68,1,6,10152,HEU,False,3,0.5,1102570000.0,0.5
69,1,6,10152,HEU,False,3,0.5,1102590000.0,0.5
70,1,6,10152,HEU,False,3,0.6666666666666666,1102570000.0,0.6666666666666666
71,1,6,10152,HEU,False,3,0.3333333333333333,1102570000.0,0.3333333333333333
72,1,6,10152,HEU,False,3,0.6666666666666666,1102590000.0,0.6666666666666666
73,1,6,10152,HEU,False,3,0.8333333333333334,1102590000.0,0.8333333333333334
74,1,6,10152,HEU,False,3,0.8333333333333334,1102610000.0,0.8333333333333334
75,1,6,10152,HEU,False,3,0.5,1102570000.0,0.5
76,1,6,10152,HEU,False,3,0.6666666666666666,1102570000.0,0.6666666666666666
77,1,6,10152,HEU,False,3,0.5,1102590000.0,0.5
78,1,6,10152,HEU,False,3,0.5,1102590000.0,0.5
79,1,6,10152,HEU,False,3,0.6666666666666666,1102570000.0,0.6666666666666666
80,1,6,10152,HEU,False,3,0.5,1102590000.0,0.5
81,1,6,10152,HEU,False,3,0.8333333333333334,1102590000.0,0.8333333333333334
82,1,6,10152,HEU,False,3,0.8333333333333334,1102590000.0,0.8333333333333334
83,1,6,10152,HEU,False,3,0.6666666666666666,1102610000.0,0.6666666666666666
84,1,6,10152,HEU,False,3,0.6666666666666666,1102570000.0,0.6666666666666666
85,1,6,10152,HEU,False,3,0.6666666666666666,1102570000.0,0.6666666666666666
86,1,6,10152,HEU,False,3,0.6666666666666666,1102590000.0,0.6666666666666666
87,1,6,10152,HEU,False,3,0.5,1102570000.0,0.5
88,1,6,10152,HEU,False,3,0.5,1102610000.0,0.5
89,1,6,10152,HEU,False,3,0.5,1102590000.0,0.5
90,1,6,10152,HEU,False,3,0.5,1102610000.0,0.5
91,1,6,10152,HEU,False,3,0.6666666666666666,1102610000.0,0.6666666666666666
92,1,6,10152,HEU,False,3,0.6666666666666666,1102610000.0,0.6666666666666666
93,1,6,10152,HEU,False,3,0.6666666666666666,1102570000.0,0.6666666666666666
94,1,6,10152,HEU,False,3,0.8333333333333334,1102590000.0,0.8333333333333334
95,1,6,10152,HEU,False,3,0.6666666666666666,1102590000.0,0.6666666666666666
96,1,6,10152,HEU,False,3,0.8333333333333334,1102590000.0,0.8333333333333334
97,1,6,10152,HEU,False,3,0.6666666666666666,1102610000.0,0.6666666666666666
98,1,6,10152,HEU,False,3,0.6666666666666666,1102590000.0,0.6666666666666666
99,1,6,10152,HEU,False,3,0.5,1102570000.0,0.5
100,1,6,10152,HEU,False,3,1.0,1102590000.0,1.0
101,1,6,10152,HEU,False,3,0.5,1102570000.0,0.5
102,1,6,10152,HEU,False,3,0.8333333333333334,1102570000.0,0.8333333333333334
103,1,6,10152,HEU,False,3,0.5,1102590000.0,0.5
104,1,6,10152,HEU,False,3,0.5,1102590000.0,0.5
105,1,6,10152,HEU,False,3,0.6666666666666666,1102570000.0,0.6666666666666666
106,1,6,10152,HEU,False,3,1.0,1102570000.0,1.0
107,1,6,10152,HEU,False,3,0.6666666666666666,1102590000.0,0.6666666666666666
108,1,6,10152,HEU,False,3,0.5,1102570000.0,0.5
109,1,6,10152,HEU,False,3,0.6666666666666666,1102590000.0,0.6666666666666666
110,1,6,10152,HEU,False,3,0.6666666666666666,1102610000.0,0.6666666666666666
111,1,6,10152,HEU,False,3,0.5,1102610000.0,0.5
112,1,6,10152,HEU,False,3,0.6666666666666666,1102570000.0,0.6666666666666666
113,1,6,10152,HEU,False,3,0.8333333333333334,1102590000.0,0.8333333333333334
114,1,6,10152,HEU,False,3,0.8333333333333334,1102590000.0,0.8333333333333334
115,1,6,10152,HEU,False,3,0.6666666666666666,1102590000.0,0.6666666666666666
116,1,6,10152,HEU,False,3,0.3333333333333333,1102590000.0,0.3333333333333333
117,1,6,10152,HEU,False,3,0.3333333333333333,1102590000.0,0.3333333333333333
118,1,6,10152,HEU,False,3,0.6666666666666666,1102590000.0,0.6666666666666666
119,1,6,10152,HEU,False,3,0.6666666666666666,1102570000.0,0.6666666666666666
120,1,6,10152,HEU,False,3,0.6666666666666666,1102610000.0,0.6666666666666666
121,1,6,10152,HEU,False,3,0.3333333333333333,1102590000.0,0.3333333333333333
122,1,6,10152,HEU,False,3,0.3333333333333333,1102570000.0,0.3333333333333333
123,1,6,10152,HEU,False,3,0.8333333333333334,1102570000.0,0.8333333333333334
124,1,6,10152,HEU,False,3,0.8333333333333334,1102570000.0,0.8333333333333334
125,1,6,10152,HEU,False,3,0.5,1102610000.0,0.5
126,1,6,10152,HEU,False,3,0.3333333333333333,1102590000.0,0.3333333333333333
127,1,6,10152,HEU,False,3,0.3333333333333333,1102570000.0,0.3333333333333333
128,1,6,10152,HEU,False,3,0.6666666666666666,1102590000.0,0.6666666666666666
129,1,6,10152,HEU,False,3,0.8333333333333334,1102590000.0,0.8333333333333334
130,1,6,10152,HEU,False,3,0.8333333333333334,1102570000.0,0.8333333333333334
131,1,6,10152,HEU,False,3,0.5,1102590000.0,0.5
132,1,6,10152,HEU,False,3,0.1666666666666666,1102570000.0,0.1666666666666666
133,1,6,10152,HEU,False,3,0.6666666666666666,1102610000.0,0.6666666666666666
134,1,6,10152,HEU,False,3,0.5,1102570000.0,0.5
135,1,6,10152,HEU,False,3,0.5,1102590000.0,0.5
136,1,6,10152,HEU,False,3,0.8333333333333334,1102590000.0,0.8333333333333334
137,1,6,10152,HEU,False,3,0.6666666666666666,1102590000.0,0.6666666666666666
138,1,6,10152,HEU,False,3,0.8333333333333334,1102590000.0,0.8333333333333334
139,1,6,10152,HEU,False,3,0.5,1102610000.0,0.5
