qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc,success_probability_pingpong
159,3,12,None,NAIVE,False,1,0.5833333333333334,791510000.0,0.5,0.6666666666666666
160,3,12,None,NAIVE,False,1,0.5,791490000.0,0.3333333333333333,0.6666666666666666
161,3,12,None,NAIVE,False,1,0.6666666666666666,791490000.0,0.8333333333333334,0.5
162,3,12,None,NAIVE,False,1,0.6666666666666666,791490000.0,0.6666666666666666,0.6666666666666666
163,3,12,None,NAIVE,False,1,0.75,791470000.0,0.8333333333333334,0.6666666666666666
164,3,12,None,NAIVE,False,1,0.8333333333333334,791490000.0,0.8333333333333334,0.8333333333333334
165,3,12,None,NAIVE,False,1,0.8333333333333334,791470000.0,0.8333333333333334,0.8333333333333334
166,3,12,None,NAIVE,False,1,0.5833333333333334,791490000.0,0.6666666666666666,0.5
167,3,12,None,NAIVE,False,1,0.75,791470000.0,0.6666666666666666,0.8333333333333334
168,3,12,None,NAIVE,False,1,0.5,791470000.0,0.5,0.5
169,3,12,None,NAIVE,False,1,0.8333333333333334,791470000.0,0.8333333333333334,0.8333333333333334
170,3,12,None,NAIVE,False,1,0.75,791510000.0,0.6666666666666666,0.8333333333333334
171,3,12,None,NAIVE,False,1,0.4166666666666667,791490000.0,0.3333333333333333,0.5
172,3,12,None,NAIVE,False,1,0.75,791490000.0,0.6666666666666666,0.8333333333333334
173,3,12,None,NAIVE,False,1,0.75,791470000.0,0.8333333333333334,0.6666666666666666
174,3,12,None,NAIVE,False,1,0.6666666666666666,791470000.0,0.6666666666666666,0.6666666666666666
175,3,12,None,NAIVE,False,1,0.6666666666666666,791490000.0,0.8333333333333334,0.5
176,3,12,None,NAIVE,False,1,0.5833333333333334,791490000.0,0.3333333333333333,0.8333333333333334
177,3,12,None,NAIVE,False,1,0.75,791470000.0,0.8333333333333334,0.6666666666666666
178,3,12,None,NAIVE,False,1,0.5833333333333334,791510000.0,0.3333333333333333,0.8333333333333334
179,3,12,None,NAIVE,False,1,0.4166666666666667,791490000.0,0.3333333333333333,0.5
180,3,12,None,NAIVE,False,1,0.5833333333333334,791510000.0,0.5,0.6666666666666666
181,3,12,None,NAIVE,False,1,0.5833333333333334,791510000.0,0.5,0.6666666666666666
182,3,12,None,NAIVE,False,1,0.5833333333333334,791490000.0,0.6666666666666666,0.5
183,3,12,None,NAIVE,False,1,0.6666666666666666,791490000.0,0.8333333333333334,0.5
184,3,12,None,NAIVE,False,1,0.6666666666666666,791510000.0,0.5,0.8333333333333334
185,3,12,None,NAIVE,False,1,0.75,791490000.0,0.6666666666666666,0.8333333333333334
186,3,12,None,NAIVE,False,1,0.9166666666666666,791490000.0,0.8333333333333334,1.0
187,3,12,None,NAIVE,False,1,0.6666666666666666,791510000.0,0.8333333333333334,0.5
188,3,12,None,NAIVE,False,1,0.3333333333333333,791490000.0,0.5,0.16666666666666666
189,3,12,None,NAIVE,False,1,0.6666666666666666,791510000.0,0.5,0.8333333333333334
190,3,12,None,NAIVE,False,1,0.5,791470000.0,0.3333333333333333,0.6666666666666666
191,3,12,None,NAIVE,False,1,0.6666666666666666,791490000.0,0.6666666666666666,0.6666666666666666
192,3,12,None,NAIVE,False,1,0.5,791510000.0,0.6666666666666666,0.3333333333333333
193,3,12,None,NAIVE,False,1,0.75,791490000.0,0.8333333333333334,0.6666666666666666
194,3,12,None,NAIVE,False,1,0.6666666666666666,791470000.0,0.6666666666666666,0.6666666666666666
195,3,12,None,NAIVE,False,1,0.75,791490000.0,0.6666666666666666,0.8333333333333334
196,3,12,None,NAIVE,False,1,0.75,791490000.0,0.8333333333333334,0.6666666666666666
197,3,12,None,NAIVE,False,1,0.75,791490000.0,0.8333333333333334,0.6666666666666666
198,3,12,None,NAIVE,False,1,0.8333333333333334,791470000.0,0.6666666666666666,1.0
199,3,12,None,NAIVE,False,1,0.4166666666666667,791470000.0,0.5,0.3333333333333333
