qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc
53,0,12,1018,HEU,False,5,0.75,3592820000.0,0.75
54,0,12,1018,HEU,False,5,0.6666666666666666,3592820000.0,0.6666666666666666
55,0,12,1018,HEU,False,5,0.9166666666666666,3592820000.0,0.9166666666666666
56,0,12,1018,HEU,False,5,0.6666666666666666,3592820000.0,0.6666666666666666
57,0,12,1018,HEU,False,5,0.5833333333333334,3592820000.0,0.5833333333333334
58,0,12,1018,HEU,False,5,0.4166666666666667,3592820000.0,0.4166666666666667
59,0,12,1018,HEU,False,5,0.5833333333333334,3592820000.0,0.5833333333333334
60,0,12,1018,HEU,False,5,0.75,3592820000.0,0.75
61,0,12,1018,HEU,False,5,0.6666666666666666,3592820000.0,0.6666666666666666
62,0,12,1018,HEU,False,5,0.6666666666666666,3592820000.0,0.6666666666666666
63,0,12,1018,HEU,False,5,0.6666666666666666,3592820000.0,0.6666666666666666
64,0,12,1018,HEU,False,5,0.75,3592820000.0,0.75
65,0,12,1018,HEU,False,5,0.6666666666666666,3592820000.0,0.6666666666666666
66,0,12,1018,HEU,False,5,0.9166666666666666,3592820000.0,0.9166666666666666
67,0,12,1018,HEU,False,5,0.4166666666666667,3592820000.0,0.4166666666666667
68,0,12,1018,HEU,False,5,0.4166666666666667,3592820000.0,0.4166666666666667
69,0,12,1018,HEU,False,5,0.4166666666666667,3592820000.0,0.4166666666666667
70,0,12,1018,HEU,False,5,0.3333333333333333,3592820000.0,0.3333333333333333
71,0,12,1018,HEU,False,5,0.5833333333333334,3592820000.0,0.5833333333333334
72,0,12,1018,HEU,False,5,0.5833333333333334,3592820000.0,0.5833333333333334
73,0,12,1018,HEU,False,5,0.6666666666666666,3592820000.0,0.6666666666666666
74,0,12,1018,HEU,False,5,0.3333333333333333,3592820000.0,0.3333333333333333
75,0,12,1018,HEU,False,5,0.6666666666666666,3592820000.0,0.6666666666666666
76,0,12,1018,HEU,False,5,0.9166666666666666,3592820000.0,0.9166666666666666
77,0,12,1018,HEU,False,5,0.8333333333333334,3592820000.0,0.8333333333333334
78,0,12,1018,HEU,False,5,0.5833333333333334,3592820000.0,0.5833333333333334
79,0,12,1018,HEU,False,5,0.5833333333333334,3592820000.0,0.5833333333333334
