qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_pingpong
167,1,12,10007,OPT,False,5,0.6666666666666666,3822590000.0,0.6666666666666666
168,1,12,10007,OPT,False,5,0.9166666666666666,3822570000.0,0.9166666666666666
169,1,12,10007,OPT,False,5,0.6666666666666666,3822590000.0,0.6666666666666666
170,1,12,10007,OPT,False,5,0.5833333333333334,3822590000.0,0.5833333333333334
171,1,12,10007,OPT,False,5,0.6666666666666666,3822570000.0,0.6666666666666666
172,1,12,10007,OPT,False,5,0.5,3822570000.0,0.5
173,1,12,10007,OPT,False,5,0.5833333333333334,3822610000.0,0.5833333333333334
174,1,12,10007,OPT,False,5,0.8333333333333334,3822610000.0,0.8333333333333334
175,1,12,10007,OPT,False,5,0.6666666666666666,3822610000.0,0.6666666666666666
176,1,12,10007,OPT,False,5,0.75,3822590000.0,0.75
177,1,12,10007,OPT,False,5,0.5833333333333334,3822590000.0,0.5833333333333334
178,1,12,10007,OPT,False,5,0.6666666666666666,3822570000.0,0.6666666666666666
179,1,12,10007,OPT,False,5,0.5,3822610000.0,0.5
180,1,12,10007,OPT,False,5,0.8333333333333334,3822590000.0,0.8333333333333334
181,1,12,10007,OPT,False,5,0.5833333333333334,3822590000.0,0.5833333333333334
182,1,12,10007,OPT,False,5,0.5,3822610000.0,0.5
183,1,12,10007,OPT,False,5,0.25,3822570000.0,0.25
184,1,12,10007,OPT,False,5,0.75,3822590000.0,0.75
185,1,12,10007,OPT,False,5,0.4166666666666667,3822590000.0,0.4166666666666667
186,1,12,10007,OPT,False,5,0.5,3822590000.0,0.5
187,1,12,10007,OPT,False,5,0.5833333333333334,3822590000.0,0.5833333333333334
188,1,12,10007,OPT,False,5,0.6666666666666666,3822570000.0,0.6666666666666666
189,1,12,10007,OPT,False,5,0.9166666666666666,3822590000.0,0.9166666666666666
190,1,12,10007,OPT,False,5,0.6666666666666666,3822570000.0,0.6666666666666666
191,1,12,10007,OPT,False,5,0.8333333333333334,3822570000.0,0.8333333333333334
192,1,12,10007,OPT,False,5,0.6666666666666666,3822590000.0,0.6666666666666666
193,1,12,10007,OPT,False,5,0.5,3822590000.0,0.5
194,1,12,10007,OPT,False,5,0.5,3822570000.0,0.5
195,1,12,10007,OPT,False,5,0.8333333333333334,3822590000.0,0.8333333333333334
196,1,12,10007,OPT,False,5,0.4166666666666667,3822590000.0,0.4166666666666667
197,1,12,10007,OPT,False,5,0.5833333333333334,3822590000.0,0.5833333333333334
198,1,12,10007,OPT,False,5,0.75,3822590000.0,0.75
199,1,12,10007,OPT,False,5,0.8333333333333334,3822590000.0,0.8333333333333334
0,1,12,10382,OPT,False,5,0.8333333333333334,3722610000.0,0.8333333333333334
1,1,12,10382,OPT,False,5,0.6666666666666666,3722570000.0,0.6666666666666666
2,1,12,10382,OPT,False,5,0.5833333333333334,3722570000.0,0.5833333333333334
3,1,12,10382,OPT,False,5,0.5,3722610000.0,0.5
4,1,12,10382,OPT,False,5,0.8333333333333334,3722590000.0,0.8333333333333334
5,1,12,10382,OPT,False,5,0.6666666666666666,3722590000.0,0.6666666666666666
6,1,12,10382,OPT,False,5,0.6666666666666666,3722570000.0,0.6666666666666666
7,1,12,10382,OPT,False,5,0.5833333333333334,3722570000.0,0.5833333333333334
8,1,12,10382,OPT,False,5,0.5833333333333334,3722590000.0,0.5833333333333334
9,1,12,10382,OPT,False,5,0.5833333333333334,3722570000.0,0.5833333333333334
10,1,12,10382,OPT,False,5,0.8333333333333334,3722570000.0,0.8333333333333334
11,1,12,10382,OPT,False,5,0.5,3722610000.0,0.5
12,1,12,10382,OPT,False,5,0.5,3722590000.0,0.5
13,1,12,10382,OPT,False,5,1.0,3722610000.0,1.0
14,1,12,10382,OPT,False,5,0.4166666666666667,3722570000.0,0.4166666666666667
15,1,12,10382,OPT,False,5,0.6666666666666666,3722590000.0,0.6666666666666666
16,1,12,10382,OPT,False,5,0.6666666666666666,3722590000.0,0.6666666666666666
17,1,12,10382,OPT,False,5,0.6666666666666666,3722590000.0,0.6666666666666666
18,1,12,10382,OPT,False,5,0.6666666666666666,3722570000.0,0.6666666666666666
19,1,12,10382,OPT,False,5,0.5833333333333334,3722570000.0,0.5833333333333334
20,1,12,10382,OPT,False,5,0.75,3722590000.0,0.75
21,1,12,10382,OPT,False,5,0.6666666666666666,3722570000.0,0.6666666666666666
22,1,12,10382,OPT,False,5,0.5833333333333334,3722590000.0,0.5833333333333334
23,1,12,10382,OPT,False,5,0.6666666666666666,3722590000.0,0.6666666666666666
24,1,12,10382,OPT,False,5,0.6666666666666666,3722570000.0,0.6666666666666666
25,1,12,10382,OPT,False,5,0.6666666666666666,3722590000.0,0.6666666666666666
26,1,12,10382,OPT,False,5,0.5,3722590000.0,0.5
27,1,12,10382,OPT,False,5,0.6666666666666666,3722590000.0,0.6666666666666666
28,1,12,10382,OPT,False,5,0.5833333333333334,3722570000.0,0.5833333333333334
29,1,12,10382,OPT,False,5,0.6666666666666666,3722590000.0,0.6666666666666666
30,1,12,10382,OPT,False,5,0.6666666666666666,3722590000.0,0.6666666666666666
31,1,12,10382,OPT,False,5,0.6666666666666666,3722610000.0,0.6666666666666666
32,1,12,10382,OPT,False,5,0.5,3722590000.0,0.5
33,1,12,10382,OPT,False,5,0.6666666666666666,3722610000.0,0.6666666666666666
34,1,12,10382,OPT,False,5,0.8333333333333334,3722610000.0,0.8333333333333334
35,1,12,10382,OPT,False,5,0.6666666666666666,3722570000.0,0.6666666666666666
36,1,12,10382,OPT,False,5,0.6666666666666666,3722610000.0,0.6666666666666666
37,1,12,10382,OPT,False,5,0.6666666666666666,3722590000.0,0.6666666666666666
38,1,12,10382,OPT,False,5,0.75,3722570000.0,0.75
39,1,12,10382,OPT,False,5,0.5,3722570000.0,0.5
40,1,12,10382,OPT,False,5,0.5,3722570000.0,0.5
41,1,12,10382,OPT,False,5,0.25,3722570000.0,0.25
42,1,12,10382,OPT,False,5,0.4166666666666667,3722590000.0,0.4166666666666667
43,1,12,10382,OPT,False,5,0.75,3722590000.0,0.75
44,1,12,10382,OPT,False,5,0.5,3722610000.0,0.5
45,1,12,10382,OPT,False,5,0.6666666666666666,3722590000.0,0.6666666666666666
46,1,12,10382,OPT,False,5,0.6666666666666666,3722610000.0,0.6666666666666666
47,1,12,10382,OPT,False,5,0.5,3722590000.0,0.5
48,1,12,10382,OPT,False,5,0.5833333333333334,3722590000.0,0.5833333333333334
49,1,12,10382,OPT,False,5,0.75,3722610000.0,0.75
50,1,12,10382,OPT,False,5,0.5,3722570000.0,0.5
51,1,12,10382,OPT,False,5,0.75,3722610000.0,0.75
52,1,12,10382,OPT,False,5,0.5,3722590000.0,0.5
53,1,12,10382,OPT,False,5,0.5833333333333334,3722610000.0,0.5833333333333334
54,1,12,10382,OPT,False,5,0.5,3722590000.0,0.5
55,1,12,10382,OPT,False,5,0.3333333333333333,3722570000.0,0.3333333333333333
56,1,12,10382,OPT,False,5,0.9166666666666666,3722590000.0,0.9166666666666666
57,1,12,10382,OPT,False,5,0.8333333333333334,3722570000.0,0.8333333333333334
58,1,12,10382,OPT,False,5,0.6666666666666666,3722590000.0,0.6666666666666666
59,1,12,10382,OPT,False,5,0.75,3722590000.0,0.75
60,1,12,10382,OPT,False,5,0.5833333333333334,3722610000.0,0.5833333333333334
61,1,12,10382,OPT,False,5,0.75,3722590000.0,0.75
62,1,12,10382,OPT,False,5,0.4166666666666667,3722590000.0,0.4166666666666667
63,1,12,10382,OPT,False,5,0.6666666666666666,3722590000.0,0.6666666666666666
64,1,12,10382,OPT,False,5,0.8333333333333334,3722590000.0,0.8333333333333334
65,1,12,10382,OPT,False,5,0.6666666666666666,3722590000.0,0.6666666666666666
66,1,12,10382,OPT,False,5,0.5,3722570000.0,0.5
67,1,12,10382,OPT,False,5,0.3333333333333333,3722590000.0,0.3333333333333333
68,1,12,10382,OPT,False,5,0.6666666666666666,3722590000.0,0.6666666666666666
69,1,12,10382,OPT,False,5,0.6666666666666666,3722590000.0,0.6666666666666666
70,1,12,10382,OPT,False,5,0.75,3722610000.0,0.75
71,1,12,10382,OPT,False,5,0.6666666666666666,3722610000.0,0.6666666666666666
72,1,12,10382,OPT,False,5,0.5833333333333334,3722610000.0,0.5833333333333334
73,1,12,10382,OPT,False,5,0.75,3722610000.0,0.75
74,1,12,10382,OPT,False,5,0.6666666666666666,3722570000.0,0.6666666666666666
75,1,12,10382,OPT,False,5,0.75,3722570000.0,0.75
76,1,12,10382,OPT,False,5,0.4166666666666667,3722590000.0,0.4166666666666667
77,1,12,10382,OPT,False,5,0.4166666666666667,3722610000.0,0.4166666666666667
78,1,12,10382,OPT,False,5,0.5833333333333334,3722570000.0,0.5833333333333334
79,1,12,10382,OPT,False,5,0.75,3722610000.0,0.75
80,1,12,10382,OPT,False,5,0.6666666666666666,3722590000.0,0.6666666666666666
81,1,12,10382,OPT,False,5,0.3333333333333333,3722590000.0,0.3333333333333333
82,1,12,10382,OPT,False,5,0.5,3722570000.0,0.5
83,1,12,10382,OPT,False,5,0.9166666666666666,3722610000.0,0.9166666666666666
84,1,12,10382,OPT,False,5,0.75,3722590000.0,0.75
85,1,12,10382,OPT,False,5,0.6666666666666666,3722590000.0,0.6666666666666666
86,1,12,10382,OPT,False,5,0.5,3722590000.0,0.5
87,1,12,10382,OPT,False,5,0.5833333333333334,3722610000.0,0.5833333333333334
88,1,12,10382,OPT,False,5,0.8333333333333334,3722570000.0,0.8333333333333334
89,1,12,10382,OPT,False,5,0.4166666666666667,3722590000.0,0.4166666666666667
90,1,12,10382,OPT,False,5,0.6666666666666666,3722610000.0,0.6666666666666666
91,1,12,10382,OPT,False,5,0.6666666666666666,3722570000.0,0.6666666666666666
92,1,12,10382,OPT,False,5,0.3333333333333333,3722570000.0,0.3333333333333333
93,1,12,10382,OPT,False,5,0.8333333333333334,3722590000.0,0.8333333333333334
94,1,12,10382,OPT,False,5,0.6666666666666666,3722590000.0,0.6666666666666666
95,1,12,10382,OPT,False,5,0.8333333333333334,3722570000.0,0.8333333333333334
96,1,12,10382,OPT,False,5,0.4166666666666667,3722570000.0,0.4166666666666667
97,1,12,10382,OPT,False,5,0.4166666666666667,3722590000.0,0.4166666666666667
98,1,12,10382,OPT,False,5,0.5833333333333334,3722610000.0,0.5833333333333334
99,1,12,10382,OPT,False,5,0.8333333333333334,3722590000.0,0.8333333333333334
100,1,12,10382,OPT,False,5,0.4166666666666667,3722610000.0,0.4166666666666667
101,1,12,10382,OPT,False,5,0.9166666666666666,3722570000.0,0.9166666666666666
102,1,12,10382,OPT,False,5,0.5833333333333334,3722590000.0,0.5833333333333334
103,1,12,10382,OPT,False,5,0.8333333333333334,3722570000.0,0.8333333333333334
104,1,12,10382,OPT,False,5,0.4166666666666667,3722590000.0,0.4166666666666667
105,1,12,10382,OPT,False,5,0.6666666666666666,3722570000.0,0.6666666666666666
106,1,12,10382,OPT,False,5,0.5833333333333334,3722590000.0,0.5833333333333334
107,1,12,10382,OPT,False,5,0.8333333333333334,3722610000.0,0.8333333333333334
108,1,12,10382,OPT,False,5,0.75,3722570000.0,0.75
109,1,12,10382,OPT,False,5,0.8333333333333334,3722590000.0,0.8333333333333334
110,1,12,10382,OPT,False,5,0.5,3722610000.0,0.5
111,1,12,10382,OPT,False,5,0.5833333333333334,3722570000.0,0.5833333333333334
112,1,12,10382,OPT,False,5,0.8333333333333334,3722590000.0,0.8333333333333334
113,1,12,10382,OPT,False,5,0.6666666666666666,3722570000.0,0.6666666666666666
114,1,12,10382,OPT,False,5,0.8333333333333334,3722610000.0,0.8333333333333334
115,1,12,10382,OPT,False,5,0.6666666666666666,3722590000.0,0.6666666666666666
116,1,12,10382,OPT,False,5,0.6666666666666666,3722590000.0,0.6666666666666666
117,1,12,10382,OPT,False,5,0.75,3722590000.0,0.75
118,1,12,10382,OPT,False,5,0.5833333333333334,3722570000.0,0.5833333333333334
119,1,12,10382,OPT,False,5,0.6666666666666666,3722590000.0,0.6666666666666666
120,1,12,10382,OPT,False,5,0.8333333333333334,3722590000.0,0.8333333333333334
121,1,12,10382,OPT,False,5,0.6666666666666666,3722590000.0,0.6666666666666666
122,1,12,10382,OPT,False,5,0.5833333333333334,3722590000.0,0.5833333333333334
123,1,12,10382,OPT,False,5,0.6666666666666666,3722590000.0,0.6666666666666666
124,1,12,10382,OPT,False,5,0.9166666666666666,3722590000.0,0.9166666666666666
125,1,12,10382,OPT,False,5,0.5,3722590000.0,0.5
