qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc,success_probability_pingpong,success_probability_qkd
142,6,6,None,NAIVE,False,1,0.6666666666666666,442100000.0,1.0,0.5,0.5
143,6,6,None,NAIVE,False,1,0.8333333333333334,442100000.0,0.5,1.0,1.0
144,6,6,None,NAIVE,False,1,1.0,442100000.0,1.0,1.0,1.0
145,6,6,None,NAIVE,False,1,0.5,442100000.0,0.0,1.0,0.5
146,6,6,None,NAIVE,False,1,0.3333333333333333,442100000.0,0.5,0.0,0.5
147,6,6,None,NAIVE,False,1,0.8333333333333334,442100000.0,1.0,1.0,0.5
148,6,6,None,NAIVE,False,1,0.3333333333333333,442100000.0,0.5,0.5,0.0
149,6,6,None,NAIVE,False,1,0.6666666666666666,442100000.0,0.5,0.5,1.0
150,6,6,None,NAIVE,False,1,0.6666666666666666,442100000.0,0.5,0.5,1.0
151,6,6,None,NAIVE,False,1,0.6666666666666666,442100000.0,0.5,1.0,0.5
152,6,6,None,NAIVE,False,1,0.3333333333333333,442100000.0,0.5,0.0,0.5
153,6,6,None,NAIVE,False,1,0.5,442100000.0,0.5,0.0,1.0
154,6,6,None,NAIVE,False,1,0.6666666666666666,442100000.0,1.0,0.5,0.5
155,6,6,None,NAIVE,False,1,0.8333333333333334,442100000.0,1.0,1.0,0.5
156,6,6,None,NAIVE,False,1,0.8333333333333334,442100000.0,1.0,1.0,0.5
157,6,6,None,NAIVE,False,1,1.0,442100000.0,1.0,1.0,1.0
158,6,6,None,NAIVE,False,1,0.8333333333333334,442100000.0,1.0,0.5,1.0
159,6,6,None,NAIVE,False,1,0.5,442100000.0,0.0,1.0,0.5
160,6,6,None,NAIVE,False,1,0.6666666666666666,442100000.0,0.5,1.0,0.5
161,6,6,None,NAIVE,False,1,0.8333333333333334,442100000.0,1.0,0.5,1.0
162,6,6,None,NAIVE,False,1,0.3333333333333333,442100000.0,0.5,0.5,0.0
163,6,6,None,NAIVE,False,1,0.5,442100000.0,1.0,0.0,0.5
164,6,6,None,NAIVE,False,1,0.8333333333333334,442100000.0,0.5,1.0,1.0
165,6,6,None,NAIVE,False,1,0.6666666666666666,442100000.0,0.5,1.0,0.5
166,6,6,None,NAIVE,False,1,0.8333333333333334,442100000.0,1.0,0.5,1.0
167,6,6,None,NAIVE,False,1,0.6666666666666666,442100000.0,0.5,0.5,1.0
168,6,6,None,NAIVE,False,1,0.5,442100000.0,0.5,0.0,1.0
169,6,6,None,NAIVE,False,1,0.5,442100000.0,0.5,1.0,0.0
170,6,6,None,NAIVE,False,1,0.8333333333333334,442100000.0,1.0,0.5,1.0
171,6,6,None,NAIVE,False,1,0.8333333333333334,442100000.0,1.0,0.5,1.0
172,6,6,None,NAIVE,False,1,0.8333333333333334,442100000.0,1.0,1.0,0.5
173,6,6,None,NAIVE,False,1,0.6666666666666666,442100000.0,0.5,1.0,0.5
174,6,6,None,NAIVE,False,1,0.8333333333333334,442100000.0,1.0,1.0,0.5
175,6,6,None,NAIVE,False,1,0.6666666666666666,442100000.0,0.5,1.0,0.5
176,6,6,None,NAIVE,False,1,0.5,442100000.0,1.0,0.0,0.5
177,6,6,None,NAIVE,False,1,0.3333333333333333,442100000.0,0.5,0.0,0.5
178,6,6,None,NAIVE,False,1,0.6666666666666666,442100000.0,1.0,1.0,0.0
179,6,6,None,NAIVE,False,1,0.5,442100000.0,0.5,0.0,1.0
180,6,6,None,NAIVE,False,1,0.3333333333333333,442100000.0,1.0,0.0,0.0
181,6,6,None,NAIVE,False,1,0.6666666666666666,442100000.0,1.0,0.5,0.5
182,6,6,None,NAIVE,False,1,0.8333333333333334,442100000.0,1.0,1.0,0.5
183,6,6,None,NAIVE,False,1,1.0,442100000.0,1.0,1.0,1.0
184,6,6,None,NAIVE,False,1,0.6666666666666666,442100000.0,0.5,1.0,0.5
185,6,6,None,NAIVE,False,1,0.6666666666666666,442100000.0,1.0,0.5,0.5
186,6,6,None,NAIVE,False,1,0.5,442100000.0,0.0,1.0,0.5
187,6,6,None,NAIVE,False,1,0.8333333333333334,442100000.0,1.0,1.0,0.5
188,6,6,None,NAIVE,False,1,0.6666666666666666,442100000.0,0.5,0.5,1.0
189,6,6,None,NAIVE,False,1,0.5,442100000.0,0.5,0.5,0.5
190,6,6,None,NAIVE,False,1,0.5,442100000.0,1.0,0.5,0.0
191,6,6,None,NAIVE,False,1,0.6666666666666666,442100000.0,1.0,0.5,0.5
192,6,6,None,NAIVE,False,1,0.6666666666666666,442100000.0,0.5,0.5,1.0
193,6,6,None,NAIVE,False,1,0.6666666666666666,442100000.0,0.0,1.0,1.0
194,6,6,None,NAIVE,False,1,0.5,442100000.0,0.5,0.0,1.0
195,6,6,None,NAIVE,False,1,0.6666666666666666,442100000.0,0.5,0.5,1.0
196,6,6,None,NAIVE,False,1,0.8333333333333334,442100000.0,1.0,0.5,1.0
197,6,6,None,NAIVE,False,1,1.0,442100000.0,1.0,1.0,1.0
198,6,6,None,NAIVE,False,1,0.6666666666666666,442100000.0,0.5,0.5,1.0
199,6,6,None,NAIVE,False,1,0.3333333333333333,442100000.0,1.0,0.0,0.0
