qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_pingpong,success_probability_qkd
168,5,12,12258,OPT,False,5,0.6666666666666666,4582590000.0,0.8333333333333334,0.5
169,5,12,12258,OPT,False,5,0.8333333333333334,4582590000.0,0.8333333333333334,0.8333333333333334
170,5,12,12258,OPT,False,5,0.25,4582610000.0,0.3333333333333333,0.1666666666666666
171,5,12,12258,OPT,False,5,0.75,4582590000.0,0.8333333333333334,0.6666666666666666
172,5,12,12258,OPT,False,5,0.3333333333333333,4582590000.0,0.3333333333333333,0.3333333333333333
173,5,12,12258,OPT,False,5,0.75,4582590000.0,0.8333333333333334,0.6666666666666666
174,5,12,12258,OPT,False,5,0.5,4582590000.0,0.6666666666666666,0.3333333333333333
175,5,12,12258,OPT,False,5,0.5,4582590000.0,0.6666666666666666,0.3333333333333333
176,5,12,12258,OPT,False,5,0.5833333333333334,4582570000.0,0.6666666666666666,0.5
177,5,12,12258,OPT,False,5,0.4166666666666667,4582590000.0,0.5,0.3333333333333333
178,5,12,12258,OPT,False,5,0.5833333333333334,4582590000.0,0.6666666666666666,0.5
179,5,12,12258,OPT,False,5,0.4166666666666667,4582590000.0,0.5,0.3333333333333333
180,5,12,12258,OPT,False,5,0.5833333333333334,4582570000.0,0.3333333333333333,0.8333333333333334
181,5,12,12258,OPT,False,5,0.6666666666666666,4582610000.0,1.0,0.3333333333333333
182,5,12,12258,OPT,False,5,0.6666666666666666,4582590000.0,0.6666666666666666,0.6666666666666666
183,5,12,12258,OPT,False,5,0.5,4582590000.0,0.5,0.5
184,5,12,12258,OPT,False,5,0.75,4582590000.0,0.8333333333333334,0.6666666666666666
185,5,12,12258,OPT,False,5,0.5833333333333334,4582590000.0,0.6666666666666666,0.5
186,5,12,12258,OPT,False,5,0.6666666666666666,4582590000.0,0.6666666666666666,0.6666666666666666
187,5,12,12258,OPT,False,5,0.75,4582570000.0,0.6666666666666666,0.8333333333333334
188,5,12,12258,OPT,False,5,0.6666666666666666,4582590000.0,0.6666666666666666,0.6666666666666666
189,5,12,12258,OPT,False,5,0.5,4582610000.0,0.6666666666666666,0.3333333333333333
190,5,12,12258,OPT,False,5,0.9166666666666666,4582590000.0,1.0,0.8333333333333334
191,5,12,12258,OPT,False,5,0.6666666666666666,4582590000.0,0.6666666666666666,0.6666666666666666
192,5,12,12258,OPT,False,5,0.5833333333333334,4582590000.0,0.6666666666666666,0.5
193,5,12,12258,OPT,False,5,0.8333333333333334,4582570000.0,0.8333333333333334,0.8333333333333334
194,5,12,12258,OPT,False,5,0.6666666666666666,4582610000.0,0.5,0.8333333333333334
195,5,12,12258,OPT,False,5,0.6666666666666666,4582570000.0,0.8333333333333334,0.5
196,5,12,12258,OPT,False,5,0.5,4582570000.0,0.5,0.5
197,5,12,12258,OPT,False,5,0.75,4582610000.0,0.6666666666666666,0.8333333333333334
198,5,12,12258,OPT,False,5,0.5,4582590000.0,0.5,0.5
199,5,12,12258,OPT,False,5,0.5,4582570000.0,0.6666666666666666,0.3333333333333333
0,5,12,12692,OPT,False,5,0.8333333333333334,4691300000.0,0.8333333333333334,0.8333333333333334
1,5,12,12692,OPT,False,5,0.4166666666666667,4691300000.0,0.5,0.3333333333333333
2,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.5,0.6666666666666666
3,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.6666666666666666,0.6666666666666666
4,5,12,12692,OPT,False,5,0.5,4691300000.0,0.8333333333333334,0.1666666666666666
5,5,12,12692,OPT,False,5,0.4166666666666667,4691300000.0,0.5,0.3333333333333333
6,5,12,12692,OPT,False,5,0.4166666666666667,4691300000.0,0.3333333333333333,0.5
7,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.6666666666666666,0.5
8,5,12,12692,OPT,False,5,0.3333333333333333,4691300000.0,0.1666666666666666,0.5
9,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.8333333333333334,0.5
10,5,12,12692,OPT,False,5,0.5,4691300000.0,0.6666666666666666,0.3333333333333333
11,5,12,12692,OPT,False,5,0.4166666666666667,4691300000.0,0.5,0.3333333333333333
12,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.6666666666666666,0.5
13,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.6666666666666666,0.6666666666666666
14,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,1.0,0.3333333333333333
15,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.3333333333333333,1.0
16,5,12,12692,OPT,False,5,0.5,4691300000.0,0.3333333333333333,0.6666666666666666
17,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.5,0.8333333333333334
18,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.8333333333333334,0.5
19,5,12,12692,OPT,False,5,0.4166666666666667,4691300000.0,0.5,0.3333333333333333
20,5,12,12692,OPT,False,5,0.75,4691300000.0,0.8333333333333334,0.6666666666666666
21,5,12,12692,OPT,False,5,0.5,4691300000.0,0.5,0.5
22,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.5,0.6666666666666666
23,5,12,12692,OPT,False,5,0.5,4691300000.0,0.6666666666666666,0.3333333333333333
24,5,12,12692,OPT,False,5,0.8333333333333334,4691300000.0,0.8333333333333334,0.8333333333333334
25,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.6666666666666666,0.5
26,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.6666666666666666,0.5
27,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.8333333333333334,0.5
28,5,12,12692,OPT,False,5,0.75,4691300000.0,1.0,0.5
29,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.6666666666666666,0.5
30,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.8333333333333334,0.3333333333333333
31,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.6666666666666666,0.5
32,5,12,12692,OPT,False,5,0.5,4691300000.0,0.6666666666666666,0.3333333333333333
33,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.3333333333333333,0.8333333333333334
34,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.6666666666666666,0.5
35,5,12,12692,OPT,False,5,0.75,4691300000.0,0.8333333333333334,0.6666666666666666
36,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.6666666666666666,0.5
37,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.6666666666666666,0.5
38,5,12,12692,OPT,False,5,0.75,4691300000.0,0.6666666666666666,0.8333333333333334
39,5,12,12692,OPT,False,5,0.4166666666666667,4691300000.0,0.6666666666666666,0.1666666666666666
40,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.6666666666666666,0.6666666666666666
41,5,12,12692,OPT,False,5,0.9166666666666666,4691300000.0,1.0,0.8333333333333334
42,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.5,0.6666666666666666
43,5,12,12692,OPT,False,5,0.9166666666666666,4691300000.0,1.0,0.8333333333333334
44,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.5,0.6666666666666666
45,5,12,12692,OPT,False,5,0.3333333333333333,4691300000.0,0.1666666666666666,0.5
46,5,12,12692,OPT,False,5,0.3333333333333333,4691300000.0,0.1666666666666666,0.5
47,5,12,12692,OPT,False,5,0.8333333333333334,4691300000.0,0.6666666666666666,1.0
48,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.6666666666666666,0.6666666666666666
49,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.5,0.6666666666666666
50,5,12,12692,OPT,False,5,0.5,4691300000.0,0.5,0.5
51,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.8333333333333334,0.5
52,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.8333333333333334,0.5
53,5,12,12692,OPT,False,5,0.5,4691300000.0,0.5,0.5
54,5,12,12692,OPT,False,5,0.5,4691300000.0,0.6666666666666666,0.3333333333333333
55,5,12,12692,OPT,False,5,0.5,4691300000.0,0.6666666666666666,0.3333333333333333
56,5,12,12692,OPT,False,5,0.25,4691300000.0,0.1666666666666666,0.3333333333333333
57,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.6666666666666666,0.6666666666666666
58,5,12,12692,OPT,False,5,0.5,4691300000.0,0.5,0.5
59,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.5,0.6666666666666666
60,5,12,12692,OPT,False,5,0.5,4691300000.0,0.8333333333333334,0.1666666666666666
61,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.5,0.6666666666666666
62,5,12,12692,OPT,False,5,0.8333333333333334,4691300000.0,0.8333333333333334,0.8333333333333334
63,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.5,0.6666666666666666
64,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.8333333333333334,0.5
65,5,12,12692,OPT,False,5,0.5,4691300000.0,0.6666666666666666,0.3333333333333333
66,5,12,12692,OPT,False,5,0.75,4691300000.0,0.8333333333333334,0.6666666666666666
67,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.6666666666666666,0.5
68,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.6666666666666666,0.6666666666666666
69,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.6666666666666666,0.6666666666666666
70,5,12,12692,OPT,False,5,0.75,4691300000.0,0.8333333333333334,0.6666666666666666
71,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.3333333333333333,0.8333333333333334
72,5,12,12692,OPT,False,5,0.75,4691300000.0,1.0,0.5
73,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.8333333333333334,0.5
74,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.8333333333333334,0.5
75,5,12,12692,OPT,False,5,0.5,4691300000.0,0.3333333333333333,0.6666666666666666
76,5,12,12692,OPT,False,5,0.5,4691300000.0,0.5,0.5
77,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.8333333333333334,0.5
78,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.6666666666666666,0.5
79,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.6666666666666666,0.6666666666666666
80,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.6666666666666666,0.6666666666666666
81,5,12,12692,OPT,False,5,0.4166666666666667,4691300000.0,0.3333333333333333,0.5
82,5,12,12692,OPT,False,5,0.4166666666666667,4691300000.0,0.6666666666666666,0.1666666666666666
83,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.6666666666666666,0.5
84,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.5,0.6666666666666666
85,5,12,12692,OPT,False,5,0.5,4691300000.0,0.5,0.5
86,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.5,0.6666666666666666
87,5,12,12692,OPT,False,5,0.75,4691300000.0,0.8333333333333334,0.6666666666666666
88,5,12,12692,OPT,False,5,0.5,4691300000.0,0.5,0.5
89,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.6666666666666666,0.6666666666666666
90,5,12,12692,OPT,False,5,0.5,4691300000.0,0.5,0.5
91,5,12,12692,OPT,False,5,0.5,4691300000.0,0.3333333333333333,0.6666666666666666
92,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.8333333333333334,0.5
93,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.6666666666666666,0.5
94,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.6666666666666666,0.6666666666666666
95,5,12,12692,OPT,False,5,0.4166666666666667,4691300000.0,0.3333333333333333,0.5
96,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.6666666666666666,0.6666666666666666
97,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,1.0,0.3333333333333333
98,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.8333333333333334,0.5
99,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.6666666666666666,0.6666666666666666
100,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.8333333333333334,0.5
101,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,1.0,0.1666666666666666
102,5,12,12692,OPT,False,5,0.75,4691300000.0,0.8333333333333334,0.6666666666666666
103,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.8333333333333334,0.3333333333333333
104,5,12,12692,OPT,False,5,0.8333333333333334,4691300000.0,1.0,0.6666666666666666
105,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.6666666666666666,0.6666666666666666
106,5,12,12692,OPT,False,5,0.25,4691300000.0,0.1666666666666666,0.3333333333333333
107,5,12,12692,OPT,False,5,0.75,4691300000.0,0.8333333333333334,0.6666666666666666
108,5,12,12692,OPT,False,5,0.8333333333333334,4691300000.0,0.6666666666666666,1.0
109,5,12,12692,OPT,False,5,0.75,4691300000.0,0.8333333333333334,0.6666666666666666
110,5,12,12692,OPT,False,5,0.75,4691300000.0,0.6666666666666666,0.8333333333333334
111,5,12,12692,OPT,False,5,0.5,4691300000.0,0.6666666666666666,0.3333333333333333
112,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.8333333333333334,0.3333333333333333
113,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.6666666666666666,0.6666666666666666
114,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.8333333333333334,0.5
115,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.6666666666666666,0.6666666666666666
116,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.5,0.8333333333333334
117,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.6666666666666666,0.6666666666666666
118,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.3333333333333333,0.8333333333333334
119,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.5,0.6666666666666666
120,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.6666666666666666,0.5
121,5,12,12692,OPT,False,5,0.5,4691300000.0,0.3333333333333333,0.6666666666666666
122,5,12,12692,OPT,False,5,0.75,4691300000.0,0.6666666666666666,0.8333333333333334
123,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.6666666666666666,0.5
124,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.6666666666666666,0.6666666666666666
125,5,12,12692,OPT,False,5,0.8333333333333334,4691300000.0,0.8333333333333334,0.8333333333333334
126,5,12,12692,OPT,False,5,0.8333333333333334,4691300000.0,1.0,0.6666666666666666
127,5,12,12692,OPT,False,5,0.5,4691300000.0,0.8333333333333334,0.1666666666666666
128,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.8333333333333334,0.5
129,5,12,12692,OPT,False,5,0.5,4691300000.0,0.6666666666666666,0.3333333333333333
130,5,12,12692,OPT,False,5,0.5,4691300000.0,0.5,0.5
131,5,12,12692,OPT,False,5,0.4166666666666667,4691300000.0,0.5,0.3333333333333333
132,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.8333333333333334,0.3333333333333333
133,5,12,12692,OPT,False,5,0.5,4691300000.0,0.5,0.5
134,5,12,12692,OPT,False,5,0.8333333333333334,4691300000.0,1.0,0.6666666666666666
135,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.8333333333333334,0.3333333333333333
136,5,12,12692,OPT,False,5,0.75,4691300000.0,0.8333333333333334,0.6666666666666666
137,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.5,0.6666666666666666
138,5,12,12692,OPT,False,5,0.5,4691300000.0,0.3333333333333333,0.6666666666666666
139,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.6666666666666666,0.6666666666666666
140,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.5,0.6666666666666666
141,5,12,12692,OPT,False,5,0.5,4691300000.0,0.6666666666666666,0.3333333333333333
142,5,12,12692,OPT,False,5,0.5,4691300000.0,0.5,0.5
143,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.6666666666666666,0.5
144,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.6666666666666666,0.6666666666666666
145,5,12,12692,OPT,False,5,0.5,4691300000.0,0.6666666666666666,0.3333333333333333
146,5,12,12692,OPT,False,5,0.75,4691300000.0,0.6666666666666666,0.8333333333333334
147,5,12,12692,OPT,False,5,0.5,4691300000.0,0.8333333333333334,0.1666666666666666
148,5,12,12692,OPT,False,5,0.75,4691300000.0,0.8333333333333334,0.6666666666666666
149,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.6666666666666666,0.6666666666666666
150,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.6666666666666666,0.6666666666666666
151,5,12,12692,OPT,False,5,0.8333333333333334,4691300000.0,0.6666666666666666,1.0
152,5,12,12692,OPT,False,5,0.3333333333333333,4691300000.0,0.3333333333333333,0.3333333333333333
153,5,12,12692,OPT,False,5,0.8333333333333334,4691300000.0,0.6666666666666666,1.0
154,5,12,12692,OPT,False,5,0.9166666666666666,4691300000.0,1.0,0.8333333333333334
155,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,1.0,0.3333333333333333
156,5,12,12692,OPT,False,5,0.5,4691300000.0,0.8333333333333334,0.1666666666666666
157,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.5,0.6666666666666666
158,5,12,12692,OPT,False,5,0.5,4691300000.0,0.5,0.5
159,5,12,12692,OPT,False,5,0.3333333333333333,4691300000.0,0.3333333333333333,0.3333333333333333
160,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.6666666666666666,0.5
161,5,12,12692,OPT,False,5,0.75,4691300000.0,0.6666666666666666,0.8333333333333334
162,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.6666666666666666,0.5
163,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.8333333333333334,0.3333333333333333
164,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.3333333333333333,0.8333333333333334
165,5,12,12692,OPT,False,5,0.75,4691300000.0,0.6666666666666666,0.8333333333333334
166,5,12,12692,OPT,False,5,0.4166666666666667,4691300000.0,0.6666666666666666,0.1666666666666666
167,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.5,0.6666666666666666
168,5,12,12692,OPT,False,5,0.4166666666666667,4691300000.0,0.6666666666666666,0.1666666666666666
169,5,12,12692,OPT,False,5,0.5,4691300000.0,0.3333333333333333,0.6666666666666666
170,5,12,12692,OPT,False,5,0.9166666666666666,4691300000.0,1.0,0.8333333333333334
171,5,12,12692,OPT,False,5,0.75,4691300000.0,0.8333333333333334,0.6666666666666666
172,5,12,12692,OPT,False,5,0.25,4691300000.0,0.1666666666666666,0.3333333333333333
173,5,12,12692,OPT,False,5,0.75,4691300000.0,0.8333333333333334,0.6666666666666666
174,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,1.0,0.3333333333333333
175,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.6666666666666666,0.6666666666666666
176,5,12,12692,OPT,False,5,0.5,4691300000.0,0.5,0.5
177,5,12,12692,OPT,False,5,0.3333333333333333,4691300000.0,0.5,0.1666666666666666
178,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.8333333333333334,0.5
179,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.6666666666666666,0.5
180,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.8333333333333334,0.3333333333333333
181,5,12,12692,OPT,False,5,0.4166666666666667,4691300000.0,0.3333333333333333,0.5
182,5,12,12692,OPT,False,5,0.4166666666666667,4691300000.0,0.5,0.3333333333333333
183,5,12,12692,OPT,False,5,0.75,4691300000.0,0.8333333333333334,0.6666666666666666
184,5,12,12692,OPT,False,5,0.3333333333333333,4691300000.0,0.5,0.1666666666666666
185,5,12,12692,OPT,False,5,0.4166666666666667,4691300000.0,0.5,0.3333333333333333
186,5,12,12692,OPT,False,5,0.3333333333333333,4691300000.0,0.6666666666666666,0.0
187,5,12,12692,OPT,False,5,0.4166666666666667,4691300000.0,0.5,0.3333333333333333
188,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.8333333333333334,0.3333333333333333
189,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.6666666666666666,0.5
190,5,12,12692,OPT,False,5,0.5,4691300000.0,0.5,0.5
191,5,12,12692,OPT,False,5,0.8333333333333334,4691300000.0,1.0,0.6666666666666666
192,5,12,12692,OPT,False,5,0.8333333333333334,4691300000.0,1.0,0.6666666666666666
193,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.5,0.6666666666666666
194,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.6666666666666666,0.6666666666666666
195,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.6666666666666666,0.6666666666666666
196,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.8333333333333334,0.5
197,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.6666666666666666,0.5
198,5,12,12692,OPT,False,5,0.6666666666666666,4691300000.0,0.6666666666666666,0.6666666666666666
199,5,12,12692,OPT,False,5,0.5833333333333334,4691300000.0,0.6666666666666666,0.5
0,5,12,12756,OPT,False,5,0.5833333333333334,4431300000.0,0.6666666666666666,0.5
1,5,12,12756,OPT,False,5,0.5,4431300000.0,0.3333333333333333,0.6666666666666666
2,5,12,12756,OPT,False,5,0.25,4431300000.0,0.3333333333333333,0.1666666666666666
3,5,12,12756,OPT,False,5,0.6666666666666666,4431300000.0,0.5,0.8333333333333334
4,5,12,12756,OPT,False,5,0.5,4431300000.0,0.6666666666666666,0.3333333333333333
5,5,12,12756,OPT,False,5,0.5833333333333334,4431300000.0,0.5,0.6666666666666666
6,5,12,12756,OPT,False,5,0.3333333333333333,4431300000.0,0.3333333333333333,0.3333333333333333
7,5,12,12756,OPT,False,5,0.6666666666666666,4431300000.0,0.8333333333333334,0.5
8,5,12,12756,OPT,False,5,0.75,4431300000.0,1.0,0.5
9,5,12,12756,OPT,False,5,0.6666666666666666,4431300000.0,0.6666666666666666,0.6666666666666666
10,5,12,12756,OPT,False,5,0.6666666666666666,4431300000.0,0.6666666666666666,0.6666666666666666
11,5,12,12756,OPT,False,5,0.6666666666666666,4431300000.0,0.6666666666666666,0.6666666666666666
12,5,12,12756,OPT,False,5,0.3333333333333333,4431300000.0,0.5,0.1666666666666666
13,5,12,12756,OPT,False,5,0.25,4431300000.0,0.1666666666666666,0.3333333333333333
14,5,12,12756,OPT,False,5,0.5833333333333334,4431300000.0,0.5,0.6666666666666666
15,5,12,12756,OPT,False,5,0.4166666666666667,4431300000.0,0.3333333333333333,0.5
16,5,12,12756,OPT,False,5,0.5833333333333334,4431300000.0,0.6666666666666666,0.5
17,5,12,12756,OPT,False,5,0.5,4431300000.0,0.5,0.5
18,5,12,12756,OPT,False,5,0.4166666666666667,4431300000.0,0.5,0.3333333333333333
19,5,12,12756,OPT,False,5,0.75,4431300000.0,0.6666666666666666,0.8333333333333334
20,5,12,12756,OPT,False,5,0.6666666666666666,4431300000.0,0.5,0.8333333333333334
21,5,12,12756,OPT,False,5,0.8333333333333334,4431300000.0,0.6666666666666666,1.0
22,5,12,12756,OPT,False,5,0.8333333333333334,4431300000.0,0.8333333333333334,0.8333333333333334
23,5,12,12756,OPT,False,5,0.4166666666666667,4431300000.0,0.3333333333333333,0.5
24,5,12,12756,OPT,False,5,0.5833333333333334,4431300000.0,0.6666666666666666,0.5
25,5,12,12756,OPT,False,5,0.5,4431300000.0,0.5,0.5
26,5,12,12756,OPT,False,5,0.5833333333333334,4431300000.0,0.5,0.6666666666666666
27,5,12,12756,OPT,False,5,0.5,4431300000.0,0.6666666666666666,0.3333333333333333
28,5,12,12756,OPT,False,5,0.6666666666666666,4431300000.0,0.5,0.8333333333333334
29,5,12,12756,OPT,False,5,0.5833333333333334,4431300000.0,0.5,0.6666666666666666
30,5,12,12756,OPT,False,5,0.4166666666666667,4431300000.0,0.5,0.3333333333333333
31,5,12,12756,OPT,False,5,0.75,4431300000.0,0.6666666666666666,0.8333333333333334
32,5,12,12756,OPT,False,5,0.8333333333333334,4431300000.0,1.0,0.6666666666666666
33,5,12,12756,OPT,False,5,0.6666666666666666,4431300000.0,0.5,0.8333333333333334
34,5,12,12756,OPT,False,5,0.5833333333333334,4431300000.0,0.6666666666666666,0.5
35,5,12,12756,OPT,False,5,0.6666666666666666,4431300000.0,0.6666666666666666,0.6666666666666666
36,5,12,12756,OPT,False,5,0.6666666666666666,4431300000.0,0.5,0.8333333333333334
37,5,12,12756,OPT,False,5,0.5,4431300000.0,0.8333333333333334,0.1666666666666666
38,5,12,12756,OPT,False,5,0.5833333333333334,4431300000.0,0.6666666666666666,0.5
39,5,12,12756,OPT,False,5,0.4166666666666667,4431300000.0,0.5,0.3333333333333333
40,5,12,12756,OPT,False,5,0.75,4431300000.0,0.8333333333333334,0.6666666666666666
41,5,12,12756,OPT,False,5,0.5,4431300000.0,0.6666666666666666,0.3333333333333333
42,5,12,12756,OPT,False,5,0.75,4431300000.0,0.8333333333333334,0.6666666666666666
43,5,12,12756,OPT,False,5,0.5,4431300000.0,0.6666666666666666,0.3333333333333333
44,5,12,12756,OPT,False,5,0.5,4431300000.0,0.6666666666666666,0.3333333333333333
45,5,12,12756,OPT,False,5,0.3333333333333333,4431300000.0,0.5,0.1666666666666666
46,5,12,12756,OPT,False,5,0.5833333333333334,4431300000.0,0.5,0.6666666666666666
47,5,12,12756,OPT,False,5,0.5833333333333334,4431300000.0,0.6666666666666666,0.5
48,5,12,12756,OPT,False,5,0.5833333333333334,4431300000.0,0.6666666666666666,0.5
49,5,12,12756,OPT,False,5,0.6666666666666666,4431300000.0,0.6666666666666666,0.6666666666666666
50,5,12,12756,OPT,False,5,0.5,4431300000.0,0.6666666666666666,0.3333333333333333
51,5,12,12756,OPT,False,5,0.5,4431300000.0,0.5,0.5
52,5,12,12756,OPT,False,5,0.6666666666666666,4431300000.0,0.6666666666666666,0.6666666666666666
53,5,12,12756,OPT,False,5,0.5833333333333334,4431300000.0,0.6666666666666666,0.5
54,5,12,12756,OPT,False,5,0.6666666666666666,4431300000.0,0.8333333333333334,0.5
55,5,12,12756,OPT,False,5,0.3333333333333333,4431300000.0,0.3333333333333333,0.3333333333333333
56,5,12,12756,OPT,False,5,0.4166666666666667,4431300000.0,0.3333333333333333,0.5
57,5,12,12756,OPT,False,5,0.4166666666666667,4431300000.0,0.5,0.3333333333333333
58,5,12,12756,OPT,False,5,0.3333333333333333,4431300000.0,0.3333333333333333,0.3333333333333333
59,5,12,12756,OPT,False,5,0.5833333333333334,4431300000.0,0.5,0.6666666666666666
60,5,12,12756,OPT,False,5,0.4166666666666667,4431300000.0,0.6666666666666666,0.1666666666666666
61,5,12,12756,OPT,False,5,0.4166666666666667,4431300000.0,0.5,0.3333333333333333
62,5,12,12756,OPT,False,5,0.6666666666666666,4431300000.0,1.0,0.3333333333333333
63,5,12,12756,OPT,False,5,0.9166666666666666,4431300000.0,1.0,0.8333333333333334
64,5,12,12756,OPT,False,5,0.5,4431300000.0,0.5,0.5
65,5,12,12756,OPT,False,5,0.5,4431300000.0,0.5,0.5
66,5,12,12756,OPT,False,5,0.8333333333333334,4431300000.0,0.8333333333333334,0.8333333333333334
67,5,12,12756,OPT,False,5,0.5833333333333334,4431300000.0,0.6666666666666666,0.5
